area_name,area_code,date,new_deaths,total_deaths
Ealing,E09000009,2022-07-05,1,847
Enfield,E09000010,2022-07-05,0,760
Greenwich,E09000011,2022-07-05,1,587
Hackney and City of London,E09000012,2022-07-05,0,567
Hammersmith and Fulham,E09000013,2022-07-05,0,327
Haringey,E09000014,2022-07-05,0,511
Harrow,E09000015,2022-07-05,0,649
Havering,E09000016,2022-07-05,0,1052
Hillingdon,E09000017,2022-07-05,0,785
Hounslow,E09000018,2022-07-05,0,711
Islington,E09000019,2022-07-05,1,381
Kensington and Chelsea,E09000020,2022-07-05,0,309
Kingston upon Thames,E09000021,2022-07-05,0,401
Lambeth,E09000022,2022-07-05,0,645
Lewisham,E09000023,2022-07-05,0,692
Merton,E09000024,2022-07-05,0,507
Newham,E09000025,2022-07-05,0,789
Redbridge,E09000026,2022-07-05,1,934
Richmond upon Thames,E09000027,2022-07-05,1,375
Southwark,E09000028,2022-07-05,0,489
Sutton,E09000029,2022-07-05,1,571
Tower Hamlets,E09000030,2022-07-05,0,491
Waltham Forest,E09000031,2022-07-05,1,637
Wandsworth,E09000032,2022-07-05,0,594
Westminster,E09000033,2022-07-05,0,406
Barking and Dagenham,E09000002,2022-07-06,0,595
Barnet,E09000003,2022-07-06,1,958
Bexley,E09000004,2022-07-06,0,736
Brent,E09000005,2022-07-06,1,905
Bromley,E09000006,2022-07-06,1,788
Camden,E09000007,2022-07-06,0,362
Croydon,E09000008,2022-07-06,1,1047
Ealing,E09000009,2022-07-06,0,847
Enfield,E09000010,2022-07-06,0,760
Greenwich,E09000011,2022-07-06,0,587
Hackney and City of London,E09000012,2022-07-06,1,568
Hammersmith and Fulham,E09000013,2022-07-06,0,327
Haringey,E09000014,2022-07-06,0,511
Harrow,E09000015,2022-07-06,0,649
Havering,E09000016,2022-07-06,1,1053
Hillingdon,E09000017,2022-07-06,1,786
Hounslow,E09000018,2022-07-06,0,711
Islington,E09000019,2022-07-06,0,381
Kensington and Chelsea,E09000020,2022-07-06,0,309
Kingston upon Thames,E09000021,2022-07-06,0,401
Lambeth,E09000022,2022-07-06,0,645
Lewisham,E09000023,2022-07-06,0,692
Merton,E09000024,2022-07-06,2,509
Newham,E09000025,2022-07-06,0,789
Redbridge,E09000026,2022-07-06,0,934
Richmond upon Thames,E09000027,2022-07-06,1,376
Southwark,E09000028,2022-07-06,0,489
Sutton,E09000029,2022-07-06,0,571
Tower Hamlets,E09000030,2022-07-06,0,491
Waltham Forest,E09000031,2022-07-06,0,637
Wandsworth,E09000032,2022-07-06,0,594
Westminster,E09000033,2022-07-06,0,406
Barking and Dagenham,E09000002,2022-07-07,0,595
Barnet,E09000003,2022-07-07,0,958
Bexley,E09000004,2022-07-07,0,736
Brent,E09000005,2022-07-07,0,905
Bromley,E09000006,2022-07-07,2,790
Camden,E09000007,2022-07-07,1,363
Croydon,E09000008,2022-07-07,0,1047
Ealing,E09000009,2022-07-07,0,847
Enfield,E09000010,2022-07-07,2,762
Greenwich,E09000011,2022-07-07,0,587
Hackney and City of London,E09000012,2022-07-07,0,568
Hammersmith and Fulham,E09000013,2022-07-07,0,327
Haringey,E09000014,2022-07-07,0,511
Harrow,E09000015,2022-07-07,1,650
Havering,E09000016,2022-07-07,1,1054
Hillingdon,E09000017,2022-07-07,1,787
Hounslow,E09000018,2022-07-07,0,711
Islington,E09000019,2022-07-07,0,381
Kensington and Chelsea,E09000020,2022-07-07,0,309
Kingston upon Thames,E09000021,2022-07-07,0,401
Lambeth,E09000022,2022-07-07,0,645
Lewisham,E09000023,2022-07-07,0,692
Merton,E09000024,2022-07-07,0,509
Newham,E09000025,2022-07-07,0,789
Redbridge,E09000026,2022-07-07,2,936
Richmond upon Thames,E09000027,2022-07-07,0,376
Southwark,E09000028,2022-07-07,1,490
Sutton,E09000029,2022-07-07,0,571
Tower Hamlets,E09000030,2022-07-07,0,491
Waltham Forest,E09000031,2022-07-07,2,639
Wandsworth,E09000032,2022-07-07,1,595
Westminster,E09000033,2022-07-07,3,409
Barking and Dagenham,E09000002,2022-07-08,0,595
Barnet,E09000003,2022-07-08,2,960
Bexley,E09000004,2022-07-08,1,737
Brent,E09000005,2022-07-08,0,905
Bromley,E09000006,2022-07-08,0,790
Camden,E09000007,2022-07-08,1,364
Croydon,E09000008,2022-07-08,1,1048
Ealing,E09000009,2022-07-08,0,847
Enfield,E09000010,2022-07-08,0,762
Greenwich,E09000011,2022-07-08,1,588
Hackney and City of London,E09000012,2022-07-08,1,569
Hammersmith and Fulham,E09000013,2022-07-08,1,328
Haringey,E09000014,2022-07-08,0,511
Harrow,E09000015,2022-07-08,1,651
Havering,E09000016,2022-07-08,1,1055
Hillingdon,E09000017,2022-07-08,1,788
Hounslow,E09000018,2022-07-08,0,711
Islington,E09000019,2022-07-08,0,381
Kensington and Chelsea,E09000020,2022-07-08,0,309
Kingston upon Thames,E09000021,2022-07-08,0,401
Lambeth,E09000022,2022-07-08,1,646
Lewisham,E09000023,2022-07-08,0,692
Merton,E09000024,2022-07-08,0,509
Newham,E09000025,2022-07-08,0,789
Redbridge,E09000026,2022-07-08,0,936
Richmond upon Thames,E09000027,2022-07-08,0,376
Southwark,E09000028,2022-07-08,0,490
Sutton,E09000029,2022-07-08,0,571
Tower Hamlets,E09000030,2022-07-08,0,491
Waltham Forest,E09000031,2022-07-08,0,639
Wandsworth,E09000032,2022-07-08,2,597
Westminster,E09000033,2022-07-08,1,410
Barking and Dagenham,E09000002,2022-07-09,0,595
Barnet,E09000003,2022-07-09,0,960
Bexley,E09000004,2022-07-09,2,739
Brent,E09000005,2022-07-09,0,905
Bromley,E09000006,2022-07-09,0,790
Camden,E09000007,2022-07-09,0,364
Croydon,E09000008,2022-07-09,1,1049
Ealing,E09000009,2022-07-09,1,848
Enfield,E09000010,2022-07-09,0,762
Greenwich,E09000011,2022-07-09,0,588
Hackney and City of London,E09000012,2022-07-09,0,569
Hammersmith and Fulham,E09000013,2022-07-09,0,328
Haringey,E09000014,2022-07-09,0,511
Harrow,E09000015,2022-07-09,1,652
Havering,E09000016,2022-07-09,0,1055
Hillingdon,E09000017,2022-07-09,0,788
Hounslow,E09000018,2022-07-09,1,712
Islington,E09000019,2022-07-09,2,383
Kensington and Chelsea,E09000020,2022-07-09,0,309
Kingston upon Thames,E09000021,2022-07-09,1,402
Lambeth,E09000022,2022-07-09,1,647
Lewisham,E09000023,2022-07-09,1,693
Merton,E09000024,2022-07-09,0,509
Newham,E09000025,2022-07-09,0,789
Redbridge,E09000026,2022-07-09,1,937
Richmond upon Thames,E09000027,2022-07-09,0,376
Southwark,E09000028,2022-07-09,1,491
Sutton,E09000029,2022-07-09,1,572
Tower Hamlets,E09000030,2022-07-09,0,491
Waltham Forest,E09000031,2022-07-09,0,639
Wandsworth,E09000032,2022-07-09,0,597
Westminster,E09000033,2022-07-09,0,410
Barking and Dagenham,E09000002,2022-07-10,1,596
Barnet,E09000003,2022-07-10,1,961
Bexley,E09000004,2022-07-10,1,740
Brent,E09000005,2022-07-10,0,905
Bromley,E09000006,2022-07-10,0,790
Camden,E09000007,2022-07-10,0,364
Croydon,E09000008,2022-07-10,1,1050
Ealing,E09000009,2022-07-10,0,848
Enfield,E09000010,2022-07-10,0,762
Greenwich,E09000011,2022-07-10,0,588
Hackney and City of London,E09000012,2022-07-10,1,570
Hammersmith and Fulham,E09000013,2022-07-10,1,329
Haringey,E09000014,2022-07-10,0,511
Harrow,E09000015,2022-07-10,0,652
Havering,E09000016,2022-07-10,1,1056
Hillingdon,E09000017,2022-07-10,1,789
Hounslow,E09000018,2022-07-10,0,712
Islington,E09000019,2022-07-10,0,383
Kensington and Chelsea,E09000020,2022-07-10,0,309
Kingston upon Thames,E09000021,2022-07-10,1,403
Lambeth,E09000022,2022-07-10,1,648
Lewisham,E09000023,2022-07-10,0,693
Merton,E09000024,2022-07-10,0,509
Newham,E09000025,2022-07-10,2,791
Redbridge,E09000026,2022-07-10,1,938
Richmond upon Thames,E09000027,2022-07-10,1,377
Southwark,E09000028,2022-07-10,0,491
Sutton,E09000029,2022-07-10,0,572
Tower Hamlets,E09000030,2022-07-10,0,491
Waltham Forest,E09000031,2022-07-10,0,639
Wandsworth,E09000032,2022-07-10,0,597
Westminster,E09000033,2022-07-10,0,410
Barking and Dagenham,E09000002,2022-07-11,0,596
Barnet,E09000003,2022-07-11,1,962
Bexley,E09000004,2022-07-11,1,741
Brent,E09000005,2022-07-11,1,906
Bromley,E09000006,2022-07-11,0,790
Camden,E09000007,2022-07-11,0,364
Croydon,E09000008,2022-07-11,2,1052
Ealing,E09000009,2022-07-11,0,848
Enfield,E09000010,2022-07-11,1,763
Greenwich,E09000011,2022-07-11,1,589
Hackney and City of London,E09000012,2022-07-11,0,570
Hammersmith and Fulham,E09000013,2022-07-11,0,329
Haringey,E09000014,2022-07-11,0,511
Harrow,E09000015,2022-07-11,0,652
Havering,E09000016,2022-07-11,0,1056
Hillingdon,E09000017,2022-07-11,1,790
Hounslow,E09000018,2022-07-11,1,713
Islington,E09000019,2022-07-11,0,383
Kensington and Chelsea,E09000020,2022-07-11,0,309
Kingston upon Thames,E09000021,2022-07-11,0,403
Lambeth,E09000022,2022-07-11,0,648
Lewisham,E09000023,2022-07-11,0,693
Merton,E09000024,2022-07-11,1,510
Newham,E09000025,2022-07-11,3,794
Redbridge,E09000026,2022-07-11,0,938
Richmond upon Thames,E09000027,2022-07-11,0,377
Southwark,E09000028,2022-07-11,0,491
Sutton,E09000029,2022-07-11,1,573
Tower Hamlets,E09000030,2022-07-11,0,491
Waltham Forest,E09000031,2022-07-11,0,639
Wandsworth,E09000032,2022-07-11,1,598
Westminster,E09000033,2022-07-11,1,411
Barking and Dagenham,E09000002,2022-07-12,0,596
Barnet,E09000003,2022-07-12,4,966
Bexley,E09000004,2022-07-12,0,741
Brent,E09000005,2022-07-12,0,906
Bromley,E09000006,2022-07-12,0,790
Camden,E09000007,2022-07-12,0,364
Croydon,E09000008,2022-07-12,1,1053
Ealing,E09000009,2022-07-12,2,850
Enfield,E09000010,2022-07-12,0,763
Greenwich,E09000011,2022-07-12,0,589
Hackney and City of London,E09000012,2022-07-12,0,570
Hammersmith and Fulham,E09000013,2022-07-12,0,329
Haringey,E09000014,2022-07-12,1,512
Harrow,E09000015,2022-07-12,0,652
Havering,E09000016,2022-07-12,2,1058
Hillingdon,E09000017,2022-07-12,0,790
Hounslow,E09000018,2022-07-12,0,713
Islington,E09000019,2022-07-12,2,385
Kensington and Chelsea,E09000020,2022-07-12,0,309
Kingston upon Thames,E09000021,2022-07-12,1,404
Lambeth,E09000022,2022-07-12,0,648
Lewisham,E09000023,2022-07-12,1,694
Merton,E09000024,2022-07-12,1,511
Newham,E09000025,2022-07-12,0,794
Redbridge,E09000026,2022-07-12,0,938
Richmond upon Thames,E09000027,2022-07-12,0,377
Southwark,E09000028,2022-07-12,1,492
Sutton,E09000029,2022-07-12,0,573
Tower Hamlets,E09000030,2022-07-12,1,492
Waltham Forest,E09000031,2022-07-12,0,639
Wandsworth,E09000032,2022-07-12,1,599
Westminster,E09000033,2022-07-12,0,411
Barking and Dagenham,E09000002,2022-07-13,0,596
Barnet,E09000003,2022-07-13,1,967
Bexley,E09000004,2022-07-13,0,741
Brent,E09000005,2022-07-13,1,907
Bromley,E09000006,2022-07-13,3,793
Camden,E09000007,2022-07-13,0,364
Croydon,E09000008,2022-07-13,1,1054
Ealing,E09000009,2022-07-13,0,850
Enfield,E09000010,2022-07-13,0,763
Greenwich,E09000011,2022-07-13,0,589
Hackney and City of London,E09000012,2022-07-13,0,570
Hammersmith and Fulham,E09000013,2022-07-13,0,329
Haringey,E09000014,2022-07-13,0,512
Harrow,E09000015,2022-07-13,2,654
Havering,E09000016,2022-07-13,0,1058
Hillingdon,E09000017,2022-07-13,0,790
Hounslow,E09000018,2022-07-13,1,714
Islington,E09000019,2022-07-13,0,385
Kensington and Chelsea,E09000020,2022-07-13,1,310
Kingston upon Thames,E09000021,2022-07-13,1,405
Lambeth,E09000022,2022-07-13,1,649
Lewisham,E09000023,2022-07-13,1,695
Merton,E09000024,2022-07-13,1,512
Newham,E09000025,2022-07-13,1,795
Redbridge,E09000026,2022-07-13,1,939
Richmond upon Thames,E09000027,2022-07-13,0,377
Southwark,E09000028,2022-07-13,1,493
Sutton,E09000029,2022-07-13,0,573
Tower Hamlets,E09000030,2022-07-13,0,492
Waltham Forest,E09000031,2022-07-13,0,639
Wandsworth,E09000032,2022-07-13,0,599
Westminster,E09000033,2022-07-13,1,412
Barking and Dagenham,E09000002,2022-07-14,0,596
Barnet,E09000003,2022-07-14,0,967
Bexley,E09000004,2022-07-14,0,741
Brent,E09000005,2022-07-14,1,908
Bromley,E09000006,2022-07-14,1,794
Camden,E09000007,2022-07-14,1,365
Croydon,E09000008,2022-07-14,0,1054
Ealing,E09000009,2022-07-14,1,851
Enfield,E09000010,2022-07-14,0,763
Greenwich,E09000011,2022-07-14,1,590
Hackney and City of London,E09000012,2022-07-14,0,570
Hammersmith and Fulham,E09000013,2022-07-14,0,329
Haringey,E09000014,2022-07-14,0,512
Harrow,E09000015,2022-07-14,0,654
Havering,E09000016,2022-07-14,1,1059
Hillingdon,E09000017,2022-07-14,1,791
Hounslow,E09000018,2022-07-14,0,714
Islington,E09000019,2022-07-14,0,385
Kensington and Chelsea,E09000020,2022-07-14,0,310
Kingston upon Thames,E09000021,2022-07-14,1,406
Lambeth,E09000022,2022-07-14,0,649
Lewisham,E09000023,2022-07-14,0,695
Merton,E09000024,2022-07-14,0,512
Newham,E09000025,2022-07-14,0,795
Redbridge,E09000026,2022-07-14,0,939
Richmond upon Thames,E09000027,2022-07-14,0,377
Southwark,E09000028,2022-07-14,0,493
Sutton,E09000029,2022-07-14,1,574
Tower Hamlets,E09000030,2022-07-14,0,492
Waltham Forest,E09000031,2022-07-14,0,639
Wandsworth,E09000032,2022-07-14,0,599
Westminster,E09000033,2022-07-14,0,412
Barking and Dagenham,E09000002,2022-07-15,0,596
Barnet,E09000003,2022-07-15,1,968
Bexley,E09000004,2022-07-15,1,742
Brent,E09000005,2022-07-15,0,908
Bromley,E09000006,2022-07-15,0,794
Camden,E09000007,2022-07-15,0,365
Croydon,E09000008,2022-07-15,3,1057
Ealing,E09000009,2022-07-15,1,852
Enfield,E09000010,2022-07-15,0,763
Greenwich,E09000011,2022-07-15,0,590
Hackney and City of London,E09000012,2022-07-15,0,570
Hammersmith and Fulham,E09000013,2022-07-15,0,329
Haringey,E09000014,2022-07-15,0,512
Harrow,E09000015,2022-07-15,2,656
Havering,E09000016,2022-07-15,0,1059
Hillingdon,E09000017,2022-07-15,0,791
Hounslow,E09000018,2022-07-15,0,714
Islington,E09000019,2022-07-15,1,386
Kensington and Chelsea,E09000020,2022-07-15,0,310
Kingston upon Thames,E09000021,2022-07-15,0,406
Lambeth,E09000022,2022-07-15,0,649
Lewisham,E09000023,2022-07-15,0,695
Merton,E09000024,2022-07-15,0,512
Newham,E09000025,2022-07-15,1,796
Redbridge,E09000026,2022-07-15,1,940
Richmond upon Thames,E09000027,2022-07-15,0,377
Southwark,E09000028,2022-07-15,0,493
Sutton,E09000029,2022-07-15,0,574
Tower Hamlets,E09000030,2022-07-15,0,492
Waltham Forest,E09000031,2022-07-15,0,639
Wandsworth,E09000032,2022-07-15,1,600
Westminster,E09000033,2022-07-15,0,412
Barking and Dagenham,E09000002,2022-07-16,0,596
Barnet,E09000003,2022-07-16,4,972
Bexley,E09000004,2022-07-16,0,742
Brent,E09000005,2022-07-16,2,910
Bromley,E09000006,2022-07-16,2,796
Camden,E09000007,2022-07-16,1,366
Croydon,E09000008,2022-07-16,1,1058
Ealing,E09000009,2022-07-16,0,852
Enfield,E09000010,2022-07-16,0,763
Greenwich,E09000011,2022-07-16,1,591
Hackney and City of London,E09000012,2022-07-16,0,570
Hammersmith and Fulham,E09000013,2022-07-16,0,329
Haringey,E09000014,2022-07-16,1,513
Harrow,E09000015,2022-07-16,1,657
Havering,E09000016,2022-07-16,0,1059
Hillingdon,E09000017,2022-07-16,0,791
Hounslow,E09000018,2022-07-16,0,714
Islington,E09000019,2022-07-16,1,387
Kensington and Chelsea,E09000020,2022-07-16,0,310
Kingston upon Thames,E09000021,2022-07-16,0,406
Lambeth,E09000022,2022-07-16,1,650
Lewisham,E09000023,2022-07-16,1,696
Merton,E09000024,2022-07-16,0,512
Newham,E09000025,2022-07-16,1,797
Redbridge,E09000026,2022-07-16,0,940
Richmond upon Thames,E09000027,2022-07-16,1,378
Southwark,E09000028,2022-07-16,1,494
Sutton,E09000029,2022-07-16,0,574
Tower Hamlets,E09000030,2022-07-16,0,492
Waltham Forest,E09000031,2022-07-16,0,639
Wandsworth,E09000032,2022-07-16,1,601
Westminster,E09000033,2022-07-16,0,412
Barking and Dagenham,E09000002,2022-07-17,1,597
Barnet,E09000003,2022-07-17,0,972
Bexley,E09000004,2022-07-17,0,742
Brent,E09000005,2022-07-17,1,911
Bromley,E09000006,2022-07-17,2,798
Camden,E09000007,2022-07-17,1,367
Croydon,E09000008,2022-07-17,0,1058
Ealing,E09000009,2022-07-17,4,856
Enfield,E09000010,2022-07-17,1,764
Greenwich,E09000011,2022-07-17,0,591
Hackney and City of London,E09000012,2022-07-17,1,571
Hammersmith and Fulham,E09000013,2022-07-17,1,330
Haringey,E09000014,2022-07-17,1,514
Harrow,E09000015,2022-07-17,0,657
Havering,E09000016,2022-07-17,1,1060
Hillingdon,E09000017,2022-07-17,2,793
Hounslow,E09000018,2022-07-17,0,714
Islington,E09000019,2022-07-17,1,388
Kensington and Chelsea,E09000020,2022-07-17,0,310
Kingston upon Thames,E09000021,2022-07-17,0,406
Lambeth,E09000022,2022-07-17,0,650
Lewisham,E09000023,2022-07-17,1,697
Merton,E09000024,2022-07-17,0,512
Newham,E09000025,2022-07-17,0,797
Redbridge,E09000026,2022-07-17,0,940
Richmond upon Thames,E09000027,2022-07-17,0,378
Southwark,E09000028,2022-07-17,1,495
Sutton,E09000029,2022-07-17,0,574
Tower Hamlets,E09000030,2022-07-17,1,493
Waltham Forest,E09000031,2022-07-17,0,639
Wandsworth,E09000032,2022-07-17,0,601
Westminster,E09000033,2022-07-17,0,412
Barking and Dagenham,E09000002,2022-07-18,0,597
Barnet,E09000003,2022-07-18,0,972
Bexley,E09000004,2022-07-18,0,742
Brent,E09000005,2022-07-18,0,911
Bromley,E09000006,2022-07-18,1,799
Camden,E09000007,2022-07-18,1,368
Croydon,E09000008,2022-07-18,0,1058
Ealing,E09000009,2022-07-18,0,856
Enfield,E09000010,2022-07-18,0,764
Greenwich,E09000011,2022-07-18,0,591
Hackney and City of London,E09000012,2022-07-18,1,572
Hammersmith and Fulham,E09000013,2022-07-18,1,331
Haringey,E09000014,2022-07-18,0,514
Harrow,E09000015,2022-07-18,0,657
Havering,E09000016,2022-07-18,2,1062
Hillingdon,E09000017,2022-07-18,0,793
Hounslow,E09000018,2022-07-18,0,714
Islington,E09000019,2022-07-18,1,389
Kensington and Chelsea,E09000020,2022-07-18,0,310
Kingston upon Thames,E09000021,2022-07-18,0,406
Lambeth,E09000022,2022-07-18,1,651
Lewisham,E09000023,2022-07-18,0,697
Merton,E09000024,2022-07-18,2,514
Newham,E09000025,2022-07-18,0,797
Redbridge,E09000026,2022-07-18,0,940
Richmond upon Thames,E09000027,2022-07-18,1,379
Southwark,E09000028,2022-07-18,0,495
Sutton,E09000029,2022-07-18,0,574
Tower Hamlets,E09000030,2022-07-18,0,493
Waltham Forest,E09000031,2022-07-18,0,639
Wandsworth,E09000032,2022-07-18,0,601
Westminster,E09000033,2022-07-18,0,412
Barking and Dagenham,E09000002,2022-07-19,1,598
Barnet,E09000003,2022-07-19,2,974
Bexley,E09000004,2022-07-19,0,742
Brent,E09000005,2022-07-19,2,913
Bromley,E09000006,2022-07-19,1,800
Camden,E09000007,2022-07-19,0,368
Croydon,E09000008,2022-07-19,1,1059
Ealing,E09000009,2022-07-19,1,857
Enfield,E09000010,2022-07-19,2,766
Greenwich,E09000011,2022-07-19,0,591
Hackney and City of London,E09000012,2022-07-19,1,573
Hammersmith and Fulham,E09000013,2022-07-19,0,331
Haringey,E09000014,2022-07-19,1,515
Harrow,E09000015,2022-07-19,1,658
Havering,E09000016,2022-07-19,0,1062
Hillingdon,E09000017,2022-07-19,3,796
Hounslow,E09000018,2022-07-19,0,714
Islington,E09000019,2022-07-19,1,390
Kensington and Chelsea,E09000020,2022-07-19,0,310
Kingston upon Thames,E09000021,2022-07-19,1,407
Lambeth,E09000022,2022-07-19,0,651
Lewisham,E09000023,2022-07-19,1,698
Merton,E09000024,2022-07-19,0,514
Newham,E09000025,2022-07-19,0,797
Redbridge,E09000026,2022-07-19,2,942
Richmond upon Thames,E09000027,2022-07-19,0,379
Southwark,E09000028,2022-07-19,1,496
Sutton,E09000029,2022-07-19,0,574
Tower Hamlets,E09000030,2022-07-19,0,493
Waltham Forest,E09000031,2022-07-19,0,639
Wandsworth,E09000032,2022-07-19,0,601
Westminster,E09000033,2022-07-19,0,412
Barking and Dagenham,E09000002,2022-07-20,0,598
Barnet,E09000003,2022-07-20,2,976
Bexley,E09000004,2022-07-20,0,742
Brent,E09000005,2022-07-20,1,914
Bromley,E09000006,2022-07-20,0,800
Camden,E09000007,2022-07-20,1,369
Croydon,E09000008,2022-07-20,3,1062
Ealing,E09000009,2022-07-20,2,859
Enfield,E09000010,2022-07-20,0,766
Greenwich,E09000011,2022-07-20,1,592
Hackney and City of London,E09000012,2022-07-20,0,573
Hammersmith and Fulham,E09000013,2022-07-20,0,331
Haringey,E09000014,2022-07-20,1,516
Harrow,E09000015,2022-07-20,2,660
Havering,E09000016,2022-07-20,1,1063
Hillingdon,E09000017,2022-07-20,2,798
Hounslow,E09000018,2022-07-20,0,714
Islington,E09000019,2022-07-20,0,390
Kensington and Chelsea,E09000020,2022-07-20,0,310
Kingston upon Thames,E09000021,2022-07-20,1,408
Lambeth,E09000022,2022-07-20,1,652
Lewisham,E09000023,2022-07-20,0,698
Merton,E09000024,2022-07-20,1,515
Newham,E09000025,2022-07-20,0,797
Redbridge,E09000026,2022-07-20,2,944
Richmond upon Thames,E09000027,2022-07-20,0,379
Southwark,E09000028,2022-07-20,0,496
Sutton,E09000029,2022-07-20,0,574
Tower Hamlets,E09000030,2022-07-20,0,493
Waltham Forest,E09000031,2022-07-20,0,639
Wandsworth,E09000032,2022-07-20,1,602
Westminster,E09000033,2022-07-20,0,412
Barking and Dagenham,E09000002,2022-07-21,0,598
Barnet,E09000003,2022-07-21,0,976
Bexley,E09000004,2022-07-21,0,742
Brent,E09000005,2022-07-21,1,915
Bromley,E09000006,2022-07-21,1,801
Camden,E09000007,2022-07-21,1,370
Croydon,E09000008,2022-07-21,1,1063
Ealing,E09000009,2022-07-21,1,860
Enfield,E09000010,2022-07-21,0,766
Greenwich,E09000011,2022-07-21,2,594
Hackney and City of London,E09000012,2022-07-21,0,573
Hammersmith and Fulham,E09000013,2022-07-21,0,331
Haringey,E09000014,2022-07-21,0,516
Harrow,E09000015,2022-07-21,0,660
Havering,E09000016,2022-07-21,2,1065
Hillingdon,E09000017,2022-07-21,0,798
Hounslow,E09000018,2022-07-21,0,714
Islington,E09000019,2022-07-21,2,392
Kensington and Chelsea,E09000020,2022-07-21,0,310
Kingston upon Thames,E09000021,2022-07-21,0,408
Lambeth,E09000022,2022-07-21,0,652
Lewisham,E09000023,2022-07-21,1,699
Merton,E09000024,2022-07-21,1,516
Newham,E09000025,2022-07-21,1,798
Redbridge,E09000026,2022-07-21,1,945
Richmond upon Thames,E09000027,2022-07-21,0,379
Southwark,E09000028,2022-07-21,2,498
Sutton,E09000029,2022-07-21,1,575
Tower Hamlets,E09000030,2022-07-21,0,493
Waltham Forest,E09000031,2022-07-21,0,639
Wandsworth,E09000032,2022-07-21,0,602
Westminster,E09000033,2022-07-21,0,412
Barking and Dagenham,E09000002,2022-07-22,0,598
Barnet,E09000003,2022-07-22,1,977
Bexley,E09000004,2022-07-22,0,742
Brent,E09000005,2022-07-22,0,915
Bromley,E09000006,2022-07-22,1,802
Camden,E09000007,2022-07-22,0,370
